1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.127,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.133,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.136,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.132,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.142,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.137,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.141,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.080,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.082,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.090,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.086,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.092,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.127,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.133,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.136,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.132,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.142,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.137,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.141,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.080,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.082,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.090,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.086,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.092,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.127,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.133,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.136,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.132,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.142,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.137,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.141,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.080,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.082,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.090,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.086,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.092,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.127,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.133,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.136,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.132,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.142,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.137,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.141,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.080,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.082,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.090,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.086,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.092,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.127,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.133,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.136,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.132,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.142,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.137,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.141,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.050,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.049,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.048,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.047,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.051,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.045,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.080,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.082,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.076,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.075,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.077,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.090,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.084,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.091,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.085,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.086,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.092,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.127,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.128,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.133,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.136,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.131,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.132,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.135,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.142,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.137,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.141,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.139,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.140,NG020402,S003265
1R0006-50,N/A,243005-2,N/A,0,,,.138,NG020402,S003265
