500566,N/A,244018-1,N/A,0,,,.047,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.047,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.053,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.050,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.050,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.049,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.049,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.050,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.050,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.049,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.051,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.114,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.113,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.108,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.106,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.107,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.105,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.107,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.115,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.111,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.113,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.109,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.113,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.107,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.105,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.107,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.106,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.103,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.105,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.005,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.010,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.002,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.005,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.005,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.000,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.047,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
500566,N/A,244018-1,N/A,0,,,.046,NG020402,S002884
